Date,Plant_ID,Plant_Location,Machine_ID,Machine_Type,Shift,Operator_ID,Downtime_Minutes,Failure_Type,Maintenance_Cost,Production_Loss_Units,Production_Loss_Value,Repair_Time_Minutes,Technician_ID,Status,Root_Cause
01/12/2024,PLT-001,Pune,MCH-001-004,Packaging Unit,Afternoon,OPR-1044,66,Mechanical Failure,6792.12,294,71505.06,51,TECH-235,Resolved,Component fatigue
01/12/2024,PLT-003,Bangalore,MCH-003-020,Robotic Arm,Morning,OPR-1087,152,Hydraulic Leak,16609.98,899,480376.42,121,TECH-208,Resolved,Pipe crack
01/12/2024,PLT-001,Pune,MCH-001-016,CNC Machine,Afternoon,OPR-1004,81,Mechanical Failure,15714.90,252,155515.07,49,TECH-247,Resolved,Component fatigue
01/12/2024,PLT-001,Pune,MCH-001-013,Lathe Machine,Afternoon,OPR-1118,27,Electrical Failure,5380.46,105,33322.36,23,TECH-213,Resolved,Motor burnout
01/12/2024,PLT-003,Bangalore,MCH-003-007,Robotic Arm,Afternoon,OPR-1051,77,Overheating,14302.69,520,170959.58,54,TECH-207,Resolved,Lubricant depletion
01/12/2024,PLT-002,Mumbai,MCH-002-012,Welding Robot,Morning,OPR-1016,31,Human Error,6214.91,77,52119.89,27,TECH-234,Pending,Missed maintenance check
01/12/2024,PLT-002,Mumbai,MCH-002-011,Robotic Arm,Night,OPR-1020,34,Electrical Failure,6561.90,108,31770.97,27,TECH-232,Resolved,Short circuit
01/12/2024,PLT-003,Bangalore,MCH-003-013,CNC Machine,Night,OPR-1150,88,Hydraulic Leak,8809.61,354,247088.53,60,TECH-258,Resolved,Pipe crack
01/12/2024,PLT-002,Mumbai,MCH-002-010,Conveyor Belt,Afternoon,OPR-1137,41,Mechanical Failure,3480.27,197,100897.34,25,TECH-225,Pending,Gear misalignment
01/12/2024,PLT-001,Pune,MCH-001-008,Hydraulic Press,Afternoon,OPR-1039,149,Mechanical Failure,14739.13,1204,462917.77,140,TECH-259,Resolved,Component fatigue
01/12/2024,PLT-001,Pune,MCH-001-013,Hydraulic Press,Afternoon,OPR-1033,121,Overheating,13792.79,639,238850.19,86,TECH-241,Resolved,Blocked ventilation
01/12/2024,PLT-003,Bangalore,MCH-003-005,Hydraulic Press,Night,OPR-1190,158,Mechanical Failure,29423.87,493,118827.19,134,TECH-253,Resolved,Worn bearings
01/12/2024,PLT-001,Pune,MCH-001-010,Welding Robot,Night,OPR-1145,47,Human Error,4682.80,254,137700.79,42,TECH-213,Resolved,Incorrect setup
01/12/2024,PLT-003,Bangalore,MCH-003-016,Lathe Machine,Morning,OPR-1143,79,Mechanical Failure,18399.34,425,319237.33,65,TECH-227,Resolved,Gear misalignment
01/12/2024,PLT-003,Bangalore,MCH-003-008,Welding Robot,Morning,OPR-1101,79,Overheating,15545.04,303,52181.93,73,TECH-213,Resolved,Cooling fan failure
01/12/2024,PLT-002,Mumbai,MCH-002-017,Hydraulic Press,Afternoon,OPR-1006,89,Electrical Failure,13026.34,316,166304.69,62,TECH-256,Resolved,Short circuit
01/12/2024,PLT-002,Mumbai,MCH-002-002,Hydraulic Press,Night,OPR-1046,113,Mechanical Failure,13516.87,539,208125.30,94,TECH-213,Resolved,Worn bearings
01/12/2024,PLT-002,Mumbai,MCH-002-019,CNC Machine,Morning,OPR-1157,167,Mechanical Failure,17408.23,810,612332.91,140,TECH-242,Resolved,Gear misalignment
01/12/2024,PLT-003,Bangalore,MCH-003-007,Injection Moulding,Afternoon,OPR-1012,72,Sensor Failure,6526.65,339,187733.97,61,TECH-258,Resolved,Sensor disconnected
01/12/2024,PLT-003,Bangalore,MCH-003-020,Hydraulic Press,Night,OPR-1116,103,Hydraulic Leak,21379.17,676,301894.77,94,TECH-249,Resolved,Pressure spike
01/12/2024,PLT-002,Mumbai,MCH-002-002,Hydraulic Press,Night,OPR-1131,20,Sensor Failure,3763.70,86,61743.73,16,TECH-225,Resolved,Dirty sensor
01/12/2024,PLT-001,Pune,MCH-001-007,Welding Robot,Morning,OPR-1033,94,Mechanical Failure,19219.69,434,288039.02,85,TECH-258,Resolved,Gear misalignment
01/12/2024,PLT-001,Pune,MCH-001-015,Robotic Arm,Night,OPR-1199,54,Overheating,10503.09,264,196468.83,35,TECH-244,Resolved,Cooling fan failure
01/12/2024,PLT-003,Bangalore,MCH-003-016,Packaging Unit,Afternoon,OPR-1171,145,Hydraulic Leak,23697.44,1038,395049.69,127,TECH-252,Resolved,Pressure spike
01/12/2024,PLT-001,Pune,MCH-001-006,Injection Moulding,Night,OPR-1126,156,Mechanical Failure,38937.63,830,255152.19,127,TECH-238,Resolved,Worn bearings
01/12/2024,PLT-003,Bangalore,MCH-003-006,Conveyor Belt,Morning,OPR-1127,39,Mechanical Failure,11295.87,123,31507.04,25,TECH-230,Resolved,Belt snapped
01/12/2024,PLT-001,Pune,MCH-001-001,Packaging Unit,Afternoon,OPR-1044,28,Sensor Failure,7083.08,123,59093.61,26,TECH-227,Pending,Sensor disconnected
01/12/2024,PLT-003,Bangalore,MCH-003-002,Robotic Arm,Night,OPR-1049,55,Electrical Failure,8996.97,173,64899.00,36,TECH-216,Resolved,Wiring fault
01/12/2024,PLT-003,Bangalore,MCH-003-020,Hydraulic Press,Night,OPR-1156,193,Mechanical Failure,38666.56,556,177976.90,177,TECH-229,Resolved,Component fatigue
01/12/2024,PLT-003,Bangalore,MCH-003-017,Hydraulic Press,Night,OPR-1122,54,Overheating,14131.47,172,117622.20,50,TECH-259,Resolved,Lubricant depletion
01/12/2024,PLT-002,Mumbai,MCH-002-012,Packaging Unit,Night,OPR-1033,80,Mechanical Failure,15189.47,630,245086.46,75,TECH-223,Resolved,Belt snapped
01/12/2024,PLT-001,Pune,MCH-001-007,Hydraulic Press,Morning,OPR-1078,117,Electrical Failure,21374.04,482,127678.69,91,TECH-255,Resolved,Short circuit
01/12/2024,PLT-003,Bangalore,MCH-003-017,Lathe Machine,Afternoon,OPR-1155,66,Electrical Failure,11457.89,455,226338.29,53,TECH-220,Resolved,Motor burnout
01/12/2024,PLT-002,Mumbai,MCH-002-015,Injection Moulding,Morning,OPR-1143,102,Mechanical Failure,16418.32,655,498281.70,82,TECH-243,Resolved,Gear misalignment
01/12/2024,PLT-001,Pune,MCH-001-011,Injection Moulding,Afternoon,OPR-1110,256,Mechanical Failure,27491.39,1582,372862.99,166,TECH-216,Resolved,Worn bearings
01/12/2024,PLT-001,Pune,MCH-001-003,Conveyor Belt,Night,OPR-1036,252,Mechanical Failure,27368.25,1582,563628.14,164,TECH-237,Resolved,Component fatigue
01/12/2024,PLT-001,Pune,MCH-001-011,CNC Machine,Night,OPR-1198,49,Overheating,7583.88,187,92416.41,43,TECH-201,Resolved,Lubricant depletion
01/12/2024,PLT-001,Pune,MCH-001-010,CNC Machine,Afternoon,OPR-1079,94,Mechanical Failure,14719.98,585,243582.09,73,TECH-219,Resolved,Component fatigue
01/12/2024,PLT-002,Mumbai,MCH-002-020,Hydraulic Press,Night,OPR-1059,66,Electrical Failure,12712.45,467,306263.24,56,TECH-235,Resolved,Short circuit
01/12/2024,PLT-003,Bangalore,MCH-003-007,Robotic Arm,Afternoon,OPR-1123,11,Human Error,2285.11,34,23908.44,9,TECH-212,Resolved,Missed maintenance check
01/12/2024,PLT-001,Pune,MCH-001-001,Robotic Arm,Night,OPR-1146,211,Hydraulic Leak,48204.14,673,249981.14,152,TECH-239,Pending,Pressure spike
01/12/2024,PLT-001,Pune,MCH-001-004,Robotic Arm,Afternoon,OPR-1171,98,Human Error,15886.24,638,113422.63,74,TECH-258,Resolved,Incorrect setup
01/12/2024,PLT-002,Mumbai,MCH-002-019,Welding Robot,Morning,OPR-1137,48,Overheating,5959.03,202,158056.77,43,TECH-219,Resolved,Lubricant depletion
01/12/2024,PLT-001,Pune,MCH-001-004,Robotic Arm,Afternoon,OPR-1096,59,Electrical Failure,7295.37,235,130764.61,37,TECH-227,Resolved,Wiring fault
01/12/2024,PLT-001,Pune,MCH-001-011,Packaging Unit,Afternoon,OPR-1145,35,Sensor Failure,4149.62,131,34290.46,24,TECH-250,Pending,Firmware error
01/12/2024,PLT-002,Mumbai,MCH-002-015,Robotic Arm,Night,OPR-1100,234,Power Failure,48486.00,472,361806.57,218,TECH-232,Resolved,Tripped breaker
01/12/2024,PLT-003,Bangalore,MCH-003-020,Hydraulic Press,Night,OPR-1193,51,Electrical Failure,8270.82,114,66496.78,41,TECH-203,Resolved,Motor burnout
01/12/2024,PLT-001,Pune,MCH-001-017,CNC Machine,Afternoon,OPR-1167,100,Hydraulic Leak,9797.90,325,145936.87,83,TECH-210,Resolved,Pressure spike
01/12/2024,PLT-002,Mumbai,MCH-002-006,Injection Moulding,Morning,OPR-1081,171,Mechanical Failure,16213.09,1118,757054.22,106,TECH-229,Pending,Belt snapped
01/12/2024,PLT-003,Bangalore,MCH-003-010,Welding Robot,Morning,OPR-1140,95,Electrical Failure,22703.30,460,286875.94,70,TECH-204,Resolved,Blown fuse
01/12/2024,PLT-003,Bangalore,MCH-003-003,Packaging Unit,Afternoon,OPR-1014,195,Mechanical Failure,33270.42,656,170640.95,144,TECH-260,Resolved,Component fatigue
01/12/2024,PLT-001,Pune,MCH-001-006,Robotic Arm,Night,OPR-1023,35,Human Error,6729.40,230,130021.90,21,TECH-202,Resolved,Incorrect setup
01/12/2024,PLT-003,Bangalore,MCH-003-019,Welding Robot,Morning,OPR-1191,130,Power Failure,22444.56,478,138840.10,90,TECH-219,Resolved,Tripped breaker
01/13/2024,PLT-001,Pune,MCH-001-019,Packaging Unit,Morning,OPR-1074,77,Mechanical Failure,15489.97,135,63305.35,64,TECH-207,Resolved,Gear misalignment
01/13/2024,PLT-001,Pune,MCH-001-012,CNC Machine,Night,OPR-1109,101,Electrical Failure,15451.34,321,246313.38,90,TECH-206,Resolved,Wiring fault
01/13/2024,PLT-003,Bangalore,MCH-003-001,Lathe Machine,Afternoon,OPR-1142,51,Electrical Failure,4739.81,205,117559.15,32,TECH-226,Resolved,Blown fuse
01/13/2024,PLT-001,Pune,MCH-001-012,Packaging Unit,Night,OPR-1178,55,Mechanical Failure,5206.94,286,218300.32,49,TECH-211,Resolved,Gear misalignment
01/13/2024,PLT-001,Pune,MCH-001-016,Conveyor Belt,Afternoon,OPR-1051,33,Overheating,4539.81,132,93762.59,20,TECH-235,Resolved,Blocked ventilation
01/13/2024,PLT-001,Pune,MCH-001-015,Welding Robot,Night,OPR-1138,133,Mechanical Failure,21374.70,891,683064.57,106,TECH-256,Resolved,Worn bearings
01/13/2024,PLT-001,Pune,MCH-001-016,Robotic Arm,Morning,OPR-1089,86,Mechanical Failure,10963.10,426,152427.94,76,TECH-223,Resolved,Gear misalignment
01/13/2024,PLT-001,Pune,MCH-001-008,Welding Robot,Afternoon,OPR-1098,186,Mechanical Failure,47113.92,443,126638.81,168,TECH-252,Resolved,Component fatigue
01/13/2024,PLT-001,Pune,MCH-001-010,Lathe Machine,Afternoon,OPR-1156,25,Sensor Failure,3913.87,55,15192.76,15,TECH-228,Pending,Calibration drift
01/13/2024,PLT-003,Bangalore,MCH-003-017,Robotic Arm,Afternoon,OPR-1110,17,Overheating,3223.09,53,20600.22,10,TECH-229,Resolved,Cooling fan failure
01/13/2024,PLT-001,Pune,MCH-001-013,Conveyor Belt,Afternoon,OPR-1017,96,Mechanical Failure,12994.47,475,217004.38,85,TECH-247,Resolved,Worn bearings
01/13/2024,PLT-003,Bangalore,MCH-003-020,CNC Machine,Morning,OPR-1014,235,Mechanical Failure,51771.38,495,143425.22,207,TECH-202,Resolved,Component fatigue
01/13/2024,PLT-002,Mumbai,MCH-002-019,Packaging Unit,Afternoon,OPR-1144,41,Sensor Failure,4457.88,222,168063.93,29,TECH-210,Resolved,Sensor disconnected
01/13/2024,PLT-001,Pune,MCH-001-014,Injection Moulding,Afternoon,OPR-1082,113,Power Failure,8430.57,812,266667.63,82,TECH-246,Resolved,Grid outage
01/13/2024,PLT-001,Pune,MCH-001-019,CNC Machine,Night,OPR-1150,45,Mechanical Failure,5763.41,218,77412.35,32,TECH-259,Pending,Component fatigue
01/13/2024,PLT-001,Pune,MCH-001-019,Packaging Unit,Night,OPR-1027,163,Electrical Failure,30645.67,1155,598141.27,148,TECH-213,Resolved,Short circuit
01/13/2024,PLT-002,Mumbai,MCH-002-010,Conveyor Belt,Night,OPR-1118,40,Overheating,7359.75,78,25982.66,35,TECH-215,Resolved,Ambient temperature
01/13/2024,PLT-001,Pune,MCH-001-007,Welding Robot,Morning,OPR-1170,272,Hydraulic Leak,34535.73,1436,530638.05,173,TECH-237,Resolved,Valve failure
01/13/2024,PLT-001,Pune,MCH-001-010,Injection Moulding,Morning,OPR-1062,174,Hydraulic Leak,44164.32,975,677959.12,109,TECH-211,Resolved,Pipe crack
01/13/2024,PLT-001,Pune,MCH-001-011,Welding Robot,Night,OPR-1172,61,Electrical Failure,12223.49,245,171672.52,48,TECH-231,Resolved,Blown fuse
01/13/2024,PLT-002,Mumbai,MCH-002-009,Injection Moulding,Afternoon,OPR-1033,225,Hydraulic Leak,46932.20,664,503026.42,153,TECH-215,Resolved,Pressure spike
01/13/2024,PLT-003,Bangalore,MCH-003-008,Conveyor Belt,Morning,OPR-1040,56,Electrical Failure,15485.55,342,226959.66,51,TECH-250,Resolved,Blown fuse
01/13/2024,PLT-003,Bangalore,MCH-003-016,Robotic Arm,Night,OPR-1172,43,Electrical Failure,2835.79,95,15812.16,34,TECH-229,Resolved,Wiring fault
01/13/2024,PLT-002,Mumbai,MCH-002-010,Packaging Unit,Afternoon,OPR-1065,39,Overheating,6350.74,187,137636.47,28,TECH-206,Resolved,Cooling fan failure
01/13/2024,PLT-003,Bangalore,MCH-003-009,Injection Moulding,Night,OPR-1078,59,Sensor Failure,13565.49,138,61238.51,43,TECH-247,Resolved,Sensor disconnected
01/13/2024,PLT-001,Pune,MCH-001-014,CNC Machine,Afternoon,OPR-1114,51,Human Error,6406.76,268,198242.96,46,TECH-222,Resolved,Wrong material loaded
01/13/2024,PLT-001,Pune,MCH-001-015,Packaging Unit,Morning,OPR-1113,84,Mechanical Failure,19004.39,239,132983.84,69,TECH-237,Resolved,Worn bearings
01/13/2024,PLT-002,Mumbai,MCH-002-003,Injection Moulding,Night,OPR-1108,23,Overheating,2471.56,60,12091.82,20,TECH-248,Pending,Blocked ventilation
01/13/2024,PLT-002,Mumbai,MCH-002-007,Hydraulic Press,Night,OPR-1103,57,Hydraulic Leak,7064.64,475,273040.67,46,TECH-254,Resolved,Pressure spike
01/13/2024,PLT-003,Bangalore,MCH-003-007,Conveyor Belt,Night,OPR-1087,52,Electrical Failure,13862.39,146,30875.47,43,TECH-209,Resolved,Blown fuse
01/13/2024,PLT-003,Bangalore,MCH-003-009,CNC Machine,Morning,OPR-1023,54,Mechanical Failure,4469.20,135,92499.68,38,TECH-217,Resolved,Component fatigue
01/13/2024,PLT-001,Pune,MCH-001-003,Welding Robot,Morning,OPR-1124,102,Electrical Failure,18196.16,710,384089.40,96,TECH-259,Resolved,Motor burnout
01/13/2024,PLT-001,Pune,MCH-001-011,Welding Robot,Night,OPR-1162,272,Mechanical Failure,45914.76,1418,384114.88,221,TECH-225,Resolved,Component fatigue
01/13/2024,PLT-001,Pune,MCH-001-018,Hydraulic Press,Afternoon,OPR-1078,60,Sensor Failure,6362.99,248,187642.22,56,TECH-219,Resolved,Calibration drift
01/13/2024,PLT-001,Pune,MCH-001-001,CNC Machine,Afternoon,OPR-1044,34,Overheating,7511.88,246,180701.96,30,TECH-220,Pending,Ambient temperature
01/13/2024,PLT-002,Mumbai,MCH-002-013,CNC Machine,Afternoon,OPR-1184,159,Power Failure,35178.93,424,219463.99,126,TECH-220,Resolved,UPS failure
01/13/2024,PLT-001,Pune,MCH-001-003,CNC Machine,Afternoon,OPR-1034,98,Hydraulic Leak,9016.22,794,139098.91,78,TECH-214,Resolved,Seal degradation
01/14/2024,PLT-002,Mumbai,MCH-002-019,Welding Robot,Night,OPR-1194,49,Sensor Failure,5283.65,158,57118.78,45,TECH-207,Resolved,Dirty sensor
01/14/2024,PLT-001,Pune,MCH-001-002,Injection Moulding,Night,OPR-1191,64,Human Error,7871.68,335,146779.08,59,TECH-229,Resolved,Incorrect setup
01/14/2024,PLT-001,Pune,MCH-001-004,Injection Moulding,Morning,OPR-1064,23,Human Error,5737.83,168,46393.31,16,TECH-216,Pending,Wrong material loaded
01/14/2024,PLT-001,Pune,MCH-001-007,Welding Robot,Morning,OPR-1034,131,Overheating,32383.57,746,469552.13,99,TECH-229,Resolved,Ambient temperature
01/14/2024,PLT-002,Mumbai,MCH-002-020,Lathe Machine,Morning,OPR-1058,83,Human Error,7510.67,366,284546.78,75,TECH-231,Resolved,Missed maintenance check
01/14/2024,PLT-002,Mumbai,MCH-002-009,Injection Moulding,Morning,OPR-1134,75,Electrical Failure,14901.89,373,116391.36,47,TECH-203,Resolved,Blown fuse
01/14/2024,PLT-003,Bangalore,MCH-003-002,CNC Machine,Night,OPR-1199,33,Sensor Failure,4169.27,77,57634.06,29,TECH-223,Resolved,Dirty sensor
01/14/2024,PLT-001,Pune,MCH-001-001,Hydraulic Press,Night,OPR-1175,50,Overheating,4830.79,219,98960.87,41,TECH-222,Resolved,Cooling fan failure
01/14/2024,PLT-003,Bangalore,MCH-003-001,Hydraulic Press,Morning,OPR-1166,106,Mechanical Failure,12538.65,330,131021.76,92,TECH-225,Resolved,Component fatigue
01/14/2024,PLT-001,Pune,MCH-001-008,Conveyor Belt,Afternoon,OPR-1017,105,Hydraulic Leak,10410.64,453,102900.71,96,TECH-222,Resolved,Seal degradation
01/14/2024,PLT-001,Pune,MCH-001-020,Conveyor Belt,Morning,OPR-1065,140,Electrical Failure,11509.15,951,214061.79,93,TECH-212,Resolved,Short circuit
01/14/2024,PLT-002,Mumbai,MCH-002-009,Injection Moulding,Night,OPR-1129,58,Hydraulic Leak,4501.32,411,257671.08,39,TECH-233,Resolved,Valve failure
01/14/2024,PLT-001,Pune,MCH-001-012,Packaging Unit,Morning,OPR-1122,31,Sensor Failure,4759.07,67,33918.79,23,TECH-215,Pending,Firmware error
01/14/2024,PLT-003,Bangalore,MCH-003-017,Robotic Arm,Night,OPR-1096,122,Mechanical Failure,18682.61,936,624467.66,114,TECH-228,Resolved,Worn bearings
01/14/2024,PLT-002,Mumbai,MCH-002-014,Hydraulic Press,Afternoon,OPR-1134,93,Overheating,22442.38,615,265337.89,69,TECH-205,Resolved,Lubricant depletion
01/14/2024,PLT-003,Bangalore,MCH-003-004,Packaging Unit,Night,OPR-1027,310,Mechanical Failure,70901.92,1421,622804.29,188,TECH-209,Resolved,Worn bearings
01/14/2024,PLT-002,Mumbai,MCH-002-017,Packaging Unit,Night,OPR-1161,15,Human Error,2903.99,34,10434.00,9,TECH-250,Resolved,Incorrect setup
01/14/2024,PLT-003,Bangalore,MCH-003-016,CNC Machine,Night,OPR-1030,74,Mechanical Failure,13467.51,433,97574.27,68,TECH-218,Resolved,Gear misalignment
01/14/2024,PLT-003,Bangalore,MCH-003-019,Lathe Machine,Afternoon,OPR-1150,40,Hydraulic Leak,3761.30,258,77784.94,32,TECH-238,Resolved,Valve failure
01/14/2024,PLT-001,Pune,MCH-001-001,Welding Robot,Morning,OPR-1027,23,Sensor Failure,4218.90,141,78723.20,15,TECH-229,Resolved,Dirty sensor
01/14/2024,PLT-003,Bangalore,MCH-003-011,Robotic Arm,Morning,OPR-1195,25,Overheating,5716.71,146,56066.84,18,TECH-211,Resolved,Cooling fan failure
01/14/2024,PLT-003,Bangalore,MCH-003-008,Packaging Unit,Afternoon,OPR-1067,97,Hydraulic Leak,14192.78,681,417889.84,81,TECH-226,Resolved,Valve failure
01/14/2024,PLT-003,Bangalore,MCH-003-010,Lathe Machine,Night,OPR-1033,36,Sensor Failure,3196.37,97,31945.49,21,TECH-212,Resolved,Sensor disconnected
01/14/2024,PLT-002,Mumbai,MCH-002-020,Conveyor Belt,Night,OPR-1088,113,Electrical Failure,14061.04,370,236011.56,68,TECH-230,Resolved,Short circuit
01/14/2024,PLT-001,Pune,MCH-001-016,Hydraulic Press,Morning,OPR-1159,89,Mechanical Failure,12669.88,365,252737.26,65,TECH-221,Resolved,Belt snapped
01/14/2024,PLT-003,Bangalore,MCH-003-005,CNC Machine,Morning,OPR-1005,51,Sensor Failure,8286.41,138,60644.79,40,TECH-205,Resolved,Sensor disconnected
01/14/2024,PLT-003,Bangalore,MCH-003-017,Hydraulic Press,Morning,OPR-1073,109,Mechanical Failure,20875.33,474,332474.08,70,TECH-249,Pending,Component fatigue
01/14/2024,PLT-003,Bangalore,MCH-003-013,Hydraulic Press,Afternoon,OPR-1112,53,Electrical Failure,12755.24,307,215589.67,35,TECH-229,Pending,Short circuit
01/14/2024,PLT-001,Pune,MCH-001-014,Welding Robot,Morning,OPR-1075,38,Electrical Failure,4327.59,199,132768.59,27,TECH-248,Resolved,Short circuit
01/14/2024,PLT-002,Mumbai,MCH-002-001,Packaging Unit,Morning,OPR-1097,138,Mechanical Failure,16033.08,535,117290.47,107,TECH-201,Resolved,Belt snapped
01/14/2024,PLT-003,Bangalore,MCH-003-011,Conveyor Belt,Afternoon,OPR-1141,480,Power Failure,121299.16,3520,976619.48,411,TECH-236,Resolved,Voltage fluctuation
01/14/2024,PLT-002,Mumbai,MCH-002-015,Welding Robot,Night,OPR-1006,367,Mechanical Failure,49368.37,2041,710405.81,300,TECH-209,Resolved,Belt snapped
01/14/2024,PLT-003,Bangalore,MCH-003-017,Lathe Machine,Afternoon,OPR-1115,96,Overheating,12445.32,634,147254.63,71,TECH-237,Resolved,Cooling fan failure
01/14/2024,PLT-002,Mumbai,MCH-002-014,Welding Robot,Afternoon,OPR-1140,60,Human Error,4795.02,151,46057.86,55,TECH-231,Resolved,Incorrect setup
01/14/2024,PLT-002,Mumbai,MCH-002-006,Welding Robot,Afternoon,OPR-1078,36,Human Error,3144.48,248,162954.05,30,TECH-237,Resolved,Incorrect setup
01/14/2024,PLT-001,Pune,MCH-001-004,Welding Robot,Morning,OPR-1064,104,Electrical Failure,14394.06,694,258166.68,79,TECH-247,Resolved,Motor burnout
01/14/2024,PLT-003,Bangalore,MCH-003-003,Injection Moulding,Morning,OPR-1145,133,Hydraulic Leak,19267.42,657,312941.22,116,TECH-226,Resolved,Pipe crack
01/14/2024,PLT-001,Pune,MCH-001-004,Hydraulic Press,Afternoon,OPR-1107,98,Mechanical Failure,13716.57,635,223576.47,90,TECH-257,Resolved,Worn bearings
01/14/2024,PLT-003,Bangalore,MCH-003-009,Welding Robot,Afternoon,OPR-1007,121,Electrical Failure,11643.44,357,162756.53,87,TECH-228,Resolved,Short circuit
01/14/2024,PLT-003,Bangalore,MCH-003-012,Hydraulic Press,Afternoon,OPR-1166,69,Electrical Failure,16260.44,158,69134.67,50,TECH-242,Resolved,Motor burnout
01/14/2024,PLT-001,Pune,MCH-001-014,Packaging Unit,Night,OPR-1113,117,Hydraulic Leak,31142.22,263,49883.51,79,TECH-209,Resolved,Valve failure
01/14/2024,PLT-001,Pune,MCH-001-005,Welding Robot,Afternoon,OPR-1046,124,Power Failure,21541.19,585,143067.83,91,TECH-207,Resolved,Tripped breaker
01/15/2024,PLT-002,Mumbai,MCH-002-013,Hydraulic Press,Morning,OPR-1078,159,Hydraulic Leak,17241.71,655,252474.52,107,TECH-236,Resolved,Pipe crack
01/15/2024,PLT-003,Bangalore,MCH-003-010,Packaging Unit,Night,OPR-1071,37,Overheating,5118.65,246,133749.55,31,TECH-252,Resolved,Lubricant depletion
01/15/2024,PLT-002,Mumbai,MCH-002-005,Conveyor Belt,Morning,OPR-1168,61,Overheating,9975.33,286,88159.30,37,TECH-209,Resolved,Blocked ventilation
01/15/2024,PLT-002,Mumbai,MCH-002-004,Robotic Arm,Afternoon,OPR-1190,132,Mechanical Failure,20034.54,1035,336017.51,93,TECH-225,Resolved,Gear misalignment
01/15/2024,PLT-001,Pune,MCH-001-002,Welding Robot,Night,OPR-1114,39,Human Error,9236.72,177,89007.29,34,TECH-259,Resolved,Incorrect setup
01/15/2024,PLT-001,Pune,MCH-001-013,CNC Machine,Morning,OPR-1116,89,Overheating,13395.20,216,106382.14,79,TECH-258,Resolved,Blocked ventilation
01/15/2024,PLT-002,Mumbai,MCH-002-007,Robotic Arm,Morning,OPR-1129,26,Human Error,3246.49,110,74327.48,24,TECH-229,Resolved,Incorrect setup
01/15/2024,PLT-002,Mumbai,MCH-002-010,Lathe Machine,Night,OPR-1126,160,Hydraulic Leak,37121.74,559,113505.15,116,TECH-224,Resolved,Pipe crack
01/15/2024,PLT-001,Pune,MCH-001-019,Lathe Machine,Night,OPR-1105,31,Sensor Failure,3862.66,204,92900.75,21,TECH-217,Resolved,Sensor disconnected
01/15/2024,PLT-002,Mumbai,MCH-002-009,Welding Robot,Afternoon,OPR-1074,38,Mechanical Failure,3387.53,259,161678.27,28,TECH-251,Resolved,Worn bearings
01/15/2024,PLT-002,Mumbai,MCH-002-011,Packaging Unit,Afternoon,OPR-1162,117,Electrical Failure,20112.32,277,190605.01,79,TECH-237,Resolved,Short circuit
01/15/2024,PLT-001,Pune,MCH-001-008,Conveyor Belt,Night,OPR-1123,104,Electrical Failure,19970.70,244,43763.31,81,TECH-220,Pending,Blown fuse
01/15/2024,PLT-003,Bangalore,MCH-003-015,Injection Moulding,Morning,OPR-1060,67,Sensor Failure,14307.97,323,181101.52,62,TECH-256,Resolved,Firmware error
01/15/2024,PLT-003,Bangalore,MCH-003-013,Robotic Arm,Afternoon,OPR-1065,124,Hydraulic Leak,15015.41,634,155193.84,100,TECH-260,Resolved,Pressure spike
01/15/2024,PLT-001,Pune,MCH-001-011,Lathe Machine,Afternoon,OPR-1149,46,Mechanical Failure,10492.81,265,94252.92,28,TECH-256,Resolved,Worn bearings
01/15/2024,PLT-003,Bangalore,MCH-003-009,Lathe Machine,Morning,OPR-1108,27,Human Error,4433.17,115,70606.70,17,TECH-209,Resolved,Wrong material loaded
01/15/2024,PLT-002,Mumbai,MCH-002-001,Lathe Machine,Afternoon,OPR-1148,161,Mechanical Failure,40980.66,883,598940.38,118,TECH-243,Pending,Belt snapped
01/15/2024,PLT-002,Mumbai,MCH-002-007,Lathe Machine,Afternoon,OPR-1173,77,Overheating,9811.71,167,131643.77,71,TECH-204,Resolved,Lubricant depletion
01/15/2024,PLT-002,Mumbai,MCH-002-007,CNC Machine,Morning,OPR-1003,37,Sensor Failure,6275.80,229,46722.71,24,TECH-238,Resolved,Calibration drift
01/15/2024,PLT-001,Pune,MCH-001-018,Robotic Arm,Night,OPR-1149,97,Power Failure,22161.01,330,199859.27,85,TECH-201,Resolved,Tripped breaker
01/15/2024,PLT-002,Mumbai,MCH-002-006,Hydraulic Press,Morning,OPR-1088,61,Mechanical Failure,15411.80,265,194789.76,48,TECH-203,Resolved,Gear misalignment
01/15/2024,PLT-001,Pune,MCH-001-019,Hydraulic Press,Afternoon,OPR-1034,131,Mechanical Failure,34773.28,618,189076.36,92,TECH-209,Resolved,Belt snapped
01/15/2024,PLT-003,Bangalore,MCH-003-012,Lathe Machine,Morning,OPR-1095,17,Sensor Failure,2884.62,64,48682.90,13,TECH-219,Resolved,Firmware error
01/15/2024,PLT-002,Mumbai,MCH-002-005,CNC Machine,Morning,OPR-1154,191,Power Failure,34229.41,379,69009.03,154,TECH-211,Resolved,Grid outage
01/15/2024,PLT-001,Pune,MCH-001-015,Conveyor Belt,Night,OPR-1150,229,Power Failure,35781.01,1017,498556.73,143,TECH-260,Resolved,Grid outage
01/15/2024,PLT-001,Pune,MCH-001-001,Welding Robot,Morning,OPR-1121,71,Sensor Failure,10089.83,429,230944.24,45,TECH-237,Resolved,Dirty sensor
